"fatalities","injured","evacuated","city","province","region","country","canada","disastertype","disastersubgroup","disastergroup","disastercategory","magnitude","utilitypeopleaffected","start_day","start_week","start_month","start_year","start_weekend","start_seasoncanada","start_seasoninternational","end_day","end_week","end_month","end_year","end_weekend","end_seasoncanada","end_seasoninternational","estimatedtotalcost","normalizedtotalcost","federaldfaapayments","provincialdfaapayments","provincialdepartmentpayments","municipalcosts","ogdcosts","insurancepayments","ngopayments","keyword1","keyword2","keyword3"
0,1,800,"Sydney","Nova Scotia","Atlantic Canada","Canada",TRUE,"Flood","Meteorological - Hydrological","Natural","Disaster",0,0,2,44,11,2000,FALSE,"fall","spring",11,45,11,2000,TRUE,"fall","spring",5627843,353952.4,449218,1389625,1939000,1850000,?,?,?,"flood","water","rain"
6,21,0,"Rogers Pass","British Columbia","West Coast","Canada",TRUE,"Vehicle","Transportation accident","Technology","Incident",0,0,27,48,11,2000,FALSE,"fall","spring",27,48,11,2000,FALSE,"fall","spring",0,0,?,?,?,?,?,?,?,"snow","crash","car"
6,11,30,?,"Quebec","Central Canada","Canada",TRUE,"Winter Storm","Meteorological - Hydrological","Natural","Disaster",0,0,10,6,2,2001,TRUE,"winter","summer",10,6,2,2001,TRUE,"winter","summer",0,0,?,?,?,?,?,?,?,"snow","wind","rain"
?,?,?,?,?,"Southern Manitoba","Canada",TRUE,"Flood","Meteorological - Hydrological","Natural","Disaster",0,0,1,13,4,2001,TRUE,"spring","fall",1,13,4,2001,TRUE,"spring","fall",16710626,1025191.8,7045162,3107992,768943,5788529,?,?,?,"flood","damage",?
?,?,?,"Peace River area","British Columbia","West Coast","Canada",TRUE,"Flood","Meteorological - Hydrological","Natural","Disaster",0,0,1,22,6,2001,FALSE,"spring","winter",1,22,6,2001,FALSE,"spring","winter",20942391,1284809.3,10691352,10251039,?,?,?,?,?,"landslide","damage",?
0,0,0,"Morley","Ontario","Central Canada","Canada",TRUE,"Storms and Severe Thunderstorms","Meteorological - Hydrological","Natural","Disaster",0,0,31,31,7,2001,FALSE,"summer","winter",31,31,7,2001,FALSE,"summer","winter",869596,53349.4,?,?,869596,?,?,?,?,"storm","damage",?
0,0,?,?,?,"Northeast and Central British Columbia","Canada",TRUE,"Flood","Meteorological - Hydrological","Natural","Disaster",0,0,1,26,7,2001,TRUE,"summer","winter",1,26,7,2001,TRUE,"summer","winter",9323887,572017.6,2622744,6701143,?,?,?,?,?,"flood","storm","derail"
24,?,?,"New York City",?,?,"Canada",TRUE,"Air","Hijacking","Conflict","Incident",0,0,11,37,9,2001,FALSE,"summer","spring",11,37,9,2001,FALSE,"summer","spring",0,0,?,?,?,?,?,?,?,"crash","killed",?
0,0,0,?,?,"Southern coast of Newfoundland","Canada",TRUE,"Hurricane / Typhoon / Tropical Storm","Meteorological - Hydrological","Natural","Disaster",0,0,19,38,9,2001,FALSE,"summer","spring",19,38,9,2001,FALSE,"summer","spring",11743003,720429.6,4353450,1668893,?,?,?,5720660,?,"flood","wind",?
?,?,100,"Brookdale","Manitoba","Prairie Provinces","Canada",TRUE,"Non-Residential","Explosion","Technology","Incident",0,0,14,15,4,2002,TRUE,"spring","fall",14,15,4,2002,TRUE,"spring","fall",0,0,?,?,?,?,?,?,?,"ice","evacuate","damage"
?,?,?,?,"British Columbia","West Coast","Canada",TRUE,"Flood","Meteorological - Hydrological","Natural","Disaster",0,0,20,21,5,2002,FALSE,"spring","fall",20,21,5,2002,FALSE,"spring","fall",0,0,0,0,?,?,?,?,?,"flood","snow","rain"
0,0,1700,"Notre-Dame-du-Lac","Quebec","Central Canada","Canada",TRUE,"Residential","Fire","Technology","Incident",0,0,14,20,5,2002,FALSE,"spring","fall",14,20,5,2002,FALSE,"spring","fall",0,0,?,?,?,?,?,?,?,"fire","water","evacuate"
0,0,1254,?,?,"Northern Alberta and Conklin","Canada",TRUE,"Wildfire","Meteorological - Hydrological","Natural","Disaster",0,0,17,20,5,2002,FALSE,"spring","fall",7,23,6,2002,FALSE,"spring","winter",1300000,78000,?,?,1300000,?,?,?,?,"fire","wind","evacuate"
0,0,129,"Montreal Lake","Saskatchewan","Prairie Provinces","Canada",TRUE,"Wildfire","Meteorological - Hydrological","Natural","Disaster",0,0,20,21,5,2002,FALSE,"spring","fall",22,21,5,2002,FALSE,"spring","fall",32332,1939.9,?,?,19779,?,?,?,12553,"fire",?,?
0,0,300,"Calgary","Alberta","Prairie Provinces","Canada",TRUE,"Residential","Fire","Technology","Incident",0,0,30,22,5,2002,FALSE,"spring","fall",30,22,5,2002,FALSE,"spring","fall",0,0,?,?,?,?,?,?,?,?,?,?
0,0,1200,"Attawapiskat First Nation","Ontario","Central Canada","Canada",TRUE,"Flood","Meteorological - Hydrological","Natural","Disaster",0,0,1,18,5,2002,FALSE,"spring","fall",1,18,5,2002,FALSE,"spring","fall",0,0,?,?,?,?,?,?,?,"flood","evacuate",?
0,0,0,"Municipalities of Ignace","Ontario","Central Canada","Canada",TRUE,"Flood","Meteorological - Hydrological","Natural","Disaster",0,0,9,23,6,2002,TRUE,"spring","winter",9,23,6,2002,TRUE,"spring","winter",6975854,418551.2,?,?,6975854,?,?,?,?,"flood","damage",?
0,0,0,?,"Prince Edward Island","Atlantic Canada","Canada",TRUE,"Flood","Meteorological - Hydrological","Natural","Disaster",0,0,31,14,3,2003,FALSE,"spring","fall",31,14,3,2003,FALSE,"spring","fall",2381905,139021.7,1869114,512791,?,?,?,?,?,"flood","storm","rain"
0,0,350,?,?,"Southern Alberta","Canada",TRUE,"Flood","Meteorological - Hydrological","Natural","Disaster",0,0,11,24,6,2002,FALSE,"spring","winter",11,24,6,2002,FALSE,"spring","winter",16054182,963250.9,8834091,7220091,?,?,?,?,?,"rain","evacuate","damage"
0,0,150,"Southeast","Manitoba","Prairie Provinces","Canada",TRUE,"Flood","Meteorological - Hydrological","Natural","Disaster",0,0,11,24,6,2002,FALSE,"spring","winter",11,24,6,2002,FALSE,"spring","winter",10376248,622574.9,3552493,2954305,2094671,1766793,?,?,7986,"flood","water","rain"
0,0,2500,"Kingsville","Ontario","Central Canada","Canada",TRUE,"Non-Residential","Fire","Technology","Incident",0,0,21,25,6,2002,FALSE,"summer","winter",21,25,6,2002,FALSE,"summer","winter",0,0,?,?,?,?,?,?,?,?,?,?
0,0,600,"Peerless Lake","Alberta","Prairie Provinces","Canada",TRUE,"Wildfire","Meteorological - Hydrological","Natural","Disaster",0,0,23,25,6,2002,TRUE,"summer","winter",23,25,6,2002,TRUE,"summer","winter",0,0,?,?,?,?,?,?,?,"fire","evacuate",?
0,0,425,"Turnor Lake","Saskatchewan","Prairie Provinces","Canada",TRUE,"Wildfire","Meteorological - Hydrological","Natural","Disaster",0,0,24,26,6,2002,FALSE,"summer","winter",24,26,6,2002,FALSE,"summer","winter",31014,1860.8,?,?,31014,?,?,?,?,"fire","wind","evacuate"
0,0,103,"Hawes/Patuanak","Saskatchewan","Prairie Provinces","Canada",TRUE,"Wildfire","Meteorological - Hydrological","Natural","Disaster",0,0,28,26,6,2002,FALSE,"summer","winter",30,26,6,2002,TRUE,"summer","winter",0,0,?,?,?,?,?,?,?,"evacuate",?,?
0,0,480,"Crutwell","Saskatchewan","Prairie Provinces","Canada",TRUE,"Wildfire","Meteorological - Hydrological","Natural","Disaster",0,0,28,26,6,2002,FALSE,"summer","winter",1,27,7,2002,FALSE,"summer","winter",0,0,?,?,?,?,?,?,?,"evacuate",?,?
0,0,628,"Nemiscau region","Quebec","Central Canada","Canada",TRUE,"Wildfire","Meteorological - Hydrological","Natural","Disaster",0,0,2,27,7,2002,FALSE,"summer","winter",2,27,7,2002,FALSE,"summer","winter",0,0,?,?,?,?,?,?,?,"fire","storm","ice"
0,0,912,"Near community of Sheshatshui","Newfoundland and Labrador","Atlantic Canada","Canada",TRUE,"Wildfire","Meteorological - Hydrological","Natural","Disaster",0,0,3,27,7,2002,FALSE,"summer","winter",3,27,7,2002,FALSE,"summer","winter",464286,27857.2,?,?,464286,?,?,?,?,"fire","evacuate",?
0,0,350,"Dryden","Ontario","Central Canada","Canada",TRUE,"Leak / Spill Release","Hazardous Chemicals","Technology","Incident",0,0,30,31,7,2002,FALSE,"summer","winter",30,31,7,2002,FALSE,"summer","winter",0,0,?,?,?,?,?,?,?,"wind","evacuate",?
0,0,985,"Kee-Way-Win FN; Townships of Terrace Bay","Ontario","Central Canada","Canada",TRUE,"Wildfire","Meteorological - Hydrological","Natural","Disaster",0,0,1,27,7,2002,FALSE,"summer","winter",1,27,7,2002,FALSE,"summer","winter",0,0,?,?,?,?,?,?,?,"fire","evacuate",?
0,0,200,"Montreal","Quebec","Central Canada","Canada",TRUE,"Water","Infrastructure failure","Technology","Incident",0,0,12,33,8,2002,FALSE,"summer","winter",12,33,8,2002,FALSE,"summer","winter",0,0,?,?,?,?,?,?,?,"flood","ice","water"
1,0,120,"Brantford","Ontario","Central Canada","Canada",TRUE,"Rail","Transportation accident","Technology","Incident",0,0,16,46,11,2002,TRUE,"fall","spring",16,46,11,2002,TRUE,"fall","spring",0,0,?,?,?,?,?,?,?,"derail","rain","evacuate"
30,?,2,?,?,"Western Canada","Canada",TRUE,"Avalanche","Meteorological - Hydrological","Natural","Disaster",0,0,21,4,1,2003,FALSE,"winter","summer",21,4,1,2003,FALSE,"winter","summer",?,?,?,?,?,?,?,?,?,"avalanche",?,?
?,2,300,"Tyendinaga Township First Nation","Ontario","Central Canada","Canada",TRUE,"Rail","Transportation accident","Technology","Incident",0,0,21,8,2,2003,FALSE,"winter","summer",21,8,2,2003,FALSE,"winter","summer",?,?,?,?,?,?,?,?,?,"derail","rain","car"
?,?,1100,"Badger","Newfoundland and Labrador","Atlantic Canada","Canada",TRUE,"Flood","Meteorological - Hydrological","Natural","Disaster",0,0,15,7,2,2003,TRUE,"winter","summer",15,7,2,2003,TRUE,"winter","summer",4681553,273242.4,4681553,?,?,?,?,?,?,"flood","ice","water"
2,3,270,"Oxford","Nova Scotia","Atlantic Canada","Canada",TRUE,"Flood","Meteorological - Hydrological","Natural","Disaster",0,0,31,14,3,2003,FALSE,"spring","fall",31,14,3,2003,FALSE,"spring","fall",25485948,1487506.7,21065353,4420595,?,?,?,?,?,"flood","snow","water"
0,?,?,?,"Prince Edward Island","Atlantic Canada","Canada",TRUE,"Winter Storm","Meteorological - Hydrological","Natural","Disaster",0,0,31,14,3,2003,FALSE,"spring","fall",31,14,3,2003,FALSE,"spring","fall",1869114,109092.3,1869114,?,?,?,?,?,?,"flood","snow","rain"
0,0,0,"Baie Verte Peninsula","Newfoundland and Labrador","Atlantic Canada","Canada",TRUE,"Flood","Meteorological - Hydrological","Natural","Disaster",0,0,17,16,4,2006,FALSE,"spring","fall",17,16,4,2006,FALSE,"spring","fall",3235813,177954.9,3235813,?,?,?,?,?,?,"flood","storm","rain"
0,?,?,?,?,"West Coast of Newfoundland","Canada",TRUE,"Flood","Meteorological - Hydrological","Natural","Disaster",0,0,31,14,3,2003,FALSE,"spring","fall",31,14,3,2003,FALSE,"spring","fall",6934707,404749.4,6934707,?,?,?,?,?,?,"flood","water","temperature"
0,?,665,?,"Manitoba","Prairie Provinces","Canada",TRUE,"Wildfire","Meteorological - Hydrological","Natural","Disaster",0,0,1,14,4,2003,FALSE,"spring","fall",31,44,10,2003,FALSE,"fall","spring",5286253,308536.2,5286253,?,?,?,?,?,?,"fire","evacuate","damage"
?,?,500,"Eastern Passage","Nova Scotia","Atlantic Canada","Canada",TRUE,"Wildfire","Meteorological - Hydrological","Natural","Disaster",0,0,19,21,5,2003,FALSE,"spring","fall",19,21,5,2003,FALSE,"spring","fall",?,?,?,?,?,?,?,?,?,"fire","wind","evacuate"
?,?,48501,?,?,"Southeastern British Columbia and Southwestern Alberta","Canada",TRUE,"Wildfire","Meteorological - Hydrological","Natural","Disaster",0,0,1,27,7,2003,FALSE,"summer","winter",31,35,8,2003,TRUE,"summer","winter",159052448,9283216.8,159052448,?,?,?,?,?,?,"fire","lightning","evacuate"
0,?,100,"Norman Wells","Northwest Territories","Northern Canada","Canada",TRUE,"Wildfire","Meteorological - Hydrological","Natural","Disaster",0,0,21,30,7,2003,FALSE,"summer","winter",21,30,7,2003,FALSE,"summer","winter",121846,7111.6,39640,82206,?,?,?,?,?,"fire","wind","temperature"
0,0,60,"The Bois-Francs","Quebec","Central Canada","Canada",TRUE,"Flood","Meteorological - Hydrological","Natural","Disaster",0,0,4,32,8,2003,FALSE,"summer","winter",4,32,8,2003,FALSE,"summer","winter",?,?,0,0,?,?,?,?,?,?,?,?
?,?,?,"Ontario",?,?,"Canada",TRUE,"Energy","Infrastructure failure","Technology","Incident",0,0,14,33,8,2003,FALSE,"summer","winter",14,33,8,2003,FALSE,"summer","winter",?,?,?,?,?,?,?,?,?,?,?,?
8,?,?,"Halifax","Nova Scotia","Atlantic Canada","Canada",TRUE,"Hurricane / Typhoon / Tropical Storm","Meteorological - Hydrological","Natural","Disaster",0,300000,29,40,9,2003,FALSE,"fall","spring",29,40,9,2003,FALSE,"fall","spring",25529656,1490057.7,25529656,?,?,?,?,?,?,"hurricane","storm","water"
2,1,750,?,?,"Vancouver Island and Southwestern British Columbia","Canada",TRUE,"Flood","Meteorological - Hydrological","Natural","Disaster",0,0,16,42,10,2003,FALSE,"fall","spring",23,43,10,2003,FALSE,"fall","spring",8958966,522896.8,8958966,?,?,?,?,?,?,"flood","rain","evacuate"
0,0,?,?,"Nova Scotia","Atlantic Canada","Canada",TRUE,"Winter Storm","Meteorological - Hydrological","Natural","Disaster",0,0,18,8,2,2004,FALSE,"winter","summer",20,8,2,2004,FALSE,"winter","summer",3687690,211328.9,3687690,?,?,?,?,?,?,"snow","storm",?
?,?,1000,?,?,"South Central Manitoba","Canada",TRUE,"Flood","Meteorological - Hydrological","Natural","Disaster",0,0,24,13,3,2004,FALSE,"spring","fall",26,13,3,2004,FALSE,"spring","fall",2302473,131946.9,565937,1736536,?,?,?,?,?,"flood","rain","evacuate"
?,?,1700,"Attawapiskat","Ontario","Central Canada","Canada",TRUE,"Flood","Meteorological - Hydrological","Natural","Disaster",0,0,19,21,5,2004,FALSE,"spring","fall",19,21,5,2004,FALSE,"spring","fall",5700000,326647.6,5700000,?,?,?,?,?,?,"flood","ice","evacuate"
0,0,0,"Grande Prairie","Alberta","Prairie Provinces","Canada",TRUE,"Tornado","Meteorological - Hydrological","Natural","Disaster",0,0,8,28,7,2004,FALSE,"summer","winter",8,28,7,2004,FALSE,"summer","winter",0,0,?,?,?,?,?,?,?,"fire","wind","tornado"
0,0,30000,"Edmonton","Alberta","Prairie Provinces","Canada",TRUE,"Storms and Severe Thunderstorms","Meteorological - Hydrological","Natural","Disaster",0,0,2,27,7,2004,FALSE,"summer","winter",11,28,7,2004,TRUE,"summer","winter",12678824,726580.2,12678824,?,?,?,?,?,?,"flood","rain","hail"
?,?,?,"The Pas","Manitoba","Prairie Provinces","Canada",TRUE,"Flood","Meteorological - Hydrological","Natural","Disaster",0,0,21,30,7,2004,FALSE,"summer","winter",21,30,7,2004,FALSE,"summer","winter",0,0,?,?,?,?,?,?,?,"flood","storm","rain"
?,?,150,"Estevan","Saskatchewan","Prairie Provinces","Canada",TRUE,"Derailment Release","Hazardous Chemicals","Technology","Incident",0,0,10,33,8,2004,FALSE,"summer","winter",10,33,8,2004,FALSE,"summer","winter",0,0,?,?,?,?,?,?,?,"derail","rain","evacuate"
0,0,0,"Halifax","Nova Scotia","Atlantic Canada","Canada",TRUE,"Storms and Severe Thunderstorms","Meteorological - Hydrological","Natural","Disaster",0,0,3,44,11,2007,TRUE,"fall","spring",3,44,11,2007,TRUE,"fall","spring",2805157,150950.1,812603,1925958,?,48320,?,?,18275,"storm",?,?
1,?,0,"Edmundston","New Brunswick","Atlantic Canada","Canada",TRUE,"Hurricane / Typhoon / Tropical Storm","Meteorological - Hydrological","Natural","Disaster",0,0,13,33,8,2004,FALSE,"summer","winter",14,33,8,2004,TRUE,"summer","winter",0,0,?,?,?,?,?,?,?,"flood","storm","water"
20,?,?,?,?,"East Indian Ocean",?,FALSE,"Tsunami","Geological","Natural","Disaster",0,0,26,52,12,2004,TRUE,"winter","summer",26,52,12,2004,TRUE,"winter","summer",0,0,?,?,?,?,?,?,?,"ice","earthquake","hail"
0,?,0,"Kings County","Prince Edward Island","Atlantic Canada","Canada",TRUE,"Storm Surge","Meteorological - Hydrological","Natural","Disaster",0,0,27,53,12,2004,FALSE,"winter","summer",27,53,12,2004,FALSE,"winter","summer",2578039,147738.6,2578039,?,?,?,?,?,?,"flood","fire",?
1,1,300,"North Vancouver","British Columbia","West Coast","Canada",TRUE,"Landslide","Geological","Natural","Disaster",0,0,17,3,1,2005,FALSE,"winter","summer",31,5,1,2005,FALSE,"winter","summer",4337646,243232.5,4337646,?,?,?,?,?,?,"snow","rain","evacuate"
0,?,0,?,"Newfoundland and Labrador","Atlantic Canada","Canada",TRUE,"Winter Storm","Meteorological - Hydrological","Natural","Disaster",0,0,30,13,3,2005,FALSE,"spring","fall",31,13,3,2005,FALSE,"spring","fall",388288,21773.2,388288,?,?,?,?,?,?,"snow","rain",?
0,?,200,"Kashechewan","Ontario","Central Canada","Canada",TRUE,"Flood","Meteorological - Hydrological","Natural","Disaster",0,0,23,16,4,2005,TRUE,"spring","fall",23,16,4,2005,TRUE,"spring","fall",0,0,?,?,?,?,?,?,?,"flood","water",?
0,?,120,?,?,"Southern New Brunswick","Canada",TRUE,"Flood","Meteorological - Hydrological","Natural","Disaster",0,0,9,14,4,2005,TRUE,"spring","fall",15,19,5,2005,TRUE,"spring","fall",2278201,127749.6,768644,1509557,?,?,?,?,?,"flood","water","rain"
0,?,50,"Fort Good Hope","Northwest Territories","Northern Canada","Canada",TRUE,"Flood","Meteorological - Hydrological","Natural","Disaster",0,0,11,19,5,2005,FALSE,"spring","fall",14,19,5,2005,TRUE,"spring","fall",647617,36315,647617,?,?,?,?,?,?,?,?,?
0,0,100,"Bridgewater","Nova Scotia","Atlantic Canada","Canada",TRUE,"Flood","Meteorological - Hydrological","Natural","Disaster",0,0,25,21,5,2005,FALSE,"spring","fall",27,21,5,2005,FALSE,"spring","fall",1447904,81190.9,510004,937900,?,?,?,?,?,"flood","water","rain"
0,0,600,"Chisasibi","Quebec","Central Canada","Canada",TRUE,"Wildfire","Meteorological - Hydrological","Natural","Disaster",0,0,29,21,5,2005,TRUE,"spring","fall",29,21,5,2005,TRUE,"spring","fall",0,0,?,?,?,?,?,?,?,"fire","evacuate",?
0,?,1197,?,"Manitoba","Prairie Provinces","Canada",TRUE,"Flood","Meteorological - Hydrological","Natural","Disaster",0,0,2,22,6,2005,FALSE,"spring","winter",2,22,6,2005,FALSE,"spring","winter",37032721,2076601.2,37032721,?,?,?,?,?,?,"flood","rain","damage"
0,?,850,"Chibougamau","Quebec","Central Canada","Canada",TRUE,"Wildfire","Meteorological - Hydrological","Natural","Disaster",0,0,6,23,6,2005,FALSE,"spring","winter",6,23,6,2005,FALSE,"spring","winter",0,0,?,?,?,?,?,?,?,"fire",?,?
0,?,2000,"Cumberland House Cree First Nation","Saskatchewan","Prairie Provinces","Canada",TRUE,"Flood","Meteorological - Hydrological","Natural","Disaster",0,0,23,25,6,2005,FALSE,"summer","winter",23,25,6,2005,FALSE,"summer","winter",3455208,193750,3455208,?,?,?,?,?,?,"flood","water","evacuate"
0,0,528,"Kelowna","British Columbia","West Coast","Canada",TRUE,"Wildfire","Meteorological - Hydrological","Natural","Disaster",0,0,28,34,8,2005,TRUE,"summer","winter",28,34,8,2005,TRUE,"summer","winter",0,0,?,?,?,?,?,?,?,"fire","ice","evacuate"
?,?,?,?,"Quebec","Central Canada","Canada",TRUE,"Flood","Meteorological - Hydrological","Natural","Disaster",0,0,31,35,8,2005,FALSE,"summer","winter",31,35,8,2005,FALSE,"summer","winter",9567567,536499.1,9567567,?,?,?,?,?,?,"flood","rain",?
?,?,200,"Stephenville","Newfoundland and Labrador","Atlantic Canada","Canada",TRUE,"Flood","Meteorological - Hydrological","Natural","Disaster",0,0,27,39,9,2005,FALSE,"fall","spring",27,39,9,2005,FALSE,"fall","spring",18461755,1035238.6,18461755,?,?,?,?,?,?,"flood","rain",?
?,?,4000,"Abbotsford","British Columbia","West Coast","Canada",TRUE,"Leak / Spill Release","Hazardous Chemicals","Technology","Incident",0,0,28,39,9,2005,FALSE,"fall","spring",28,39,9,2005,FALSE,"fall","spring",0,0,?,?,?,?,?,?,?,"storm","spill","water"
23,112,?,"Toronto","Ontario","Central Canada","Canada",TRUE,"Epidemic","Biological","Natural","Disaster",0,0,24,38,9,2005,TRUE,"fall","spring",24,38,9,2005,TRUE,"fall","spring",0,0,?,?,?,?,?,?,?,"ice","car",?
?,?,1100,"Kashechewan","Ontario","Central Canada","Canada",TRUE,"Infestation","Biological","Natural","Disaster",0,0,26,43,10,2005,FALSE,"fall","spring",26,43,10,2005,FALSE,"fall","spring",0,0,?,?,?,?,?,?,?,"water",?,?
0,?,250,"Glovertown","Newfoundland and Labrador","Atlantic Canada","Canada",TRUE,"Leak / Spill Release","Hazardous Chemicals","Technology","Incident",0,0,13,50,12,2005,FALSE,"fall","summer",13,50,12,2005,FALSE,"fall","summer",0,0,?,?,?,?,?,?,?,"evacuate",?,?
0,0,0,"Delta","British Columbia","West Coast","Canada",TRUE,"Storm Surge","Meteorological - Hydrological","Natural","Disaster",0,0,4,5,2,2006,TRUE,"winter","summer",4,5,2,2006,TRUE,"winter","summer",0,0,?,?,?,?,?,?,?,"flood","storm","water"
0,0,1100,"Red Earth","Saskatchewan","Prairie Provinces","Canada",TRUE,"Flood","Meteorological - Hydrological","Natural","Disaster",0,0,13,15,4,2006,FALSE,"spring","fall",13,15,4,2006,FALSE,"spring","fall",7283952,400584,7283952,?,?,?,?,?,?,?,?,?
0,0,1100,"Kashechewan","Ontario","Central Canada","Canada",TRUE,"Flood","Meteorological - Hydrological","Natural","Disaster",0,0,23,16,4,2006,TRUE,"spring","fall",23,16,4,2006,TRUE,"spring","fall",0,0,?,?,?,?,?,?,?,"flood","water",?
0,0,159,"Slocan River","British Columbia","West Coast","Canada",TRUE,"Flood","Meteorological - Hydrological","Natural","Disaster",0,0,20,20,5,2006,TRUE,"spring","fall",20,20,5,2006,TRUE,"spring","fall",0,0,?,?,?,?,?,?,?,"flood","snow","water"
0,0,3200,"Mistissini","Quebec","Central Canada","Canada",TRUE,"Wildfire","Meteorological - Hydrological","Natural","Disaster",0,0,16,24,6,2006,FALSE,"spring","winter",18,24,6,2006,TRUE,"spring","winter",0,0,?,?,?,?,?,?,?,"fire","evacuate",?
0,0,300,"Aklavik","Northwest Territories","Northern Canada","Canada",TRUE,"Flood","Meteorological - Hydrological","Natural","Disaster",0,0,27,21,5,2006,TRUE,"spring","fall",27,21,5,2006,TRUE,"spring","fall",3140829,172731.2,3140829,?,?,?,?,?,?,"flood","ice","water"
0,0,4000,"Tumbler Ridge","British Columbia","West Coast","Canada",TRUE,"Wildfire","Meteorological - Hydrological","Natural","Disaster",0,0,3,27,7,2006,FALSE,"summer","winter",5,27,7,2006,FALSE,"summer","winter",0,0,?,?,?,?,?,?,?,"fire","evacuate",?
